Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
,,,,,,,
Test Cases/GreenCleaning/TC_GC_DownloadFiles_CleaningProducts,Chrome 75.0.3770.100,,,2019-06-21 17:25:29,2019-06-21 17:33:55,8m - 26.104s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 75.0.3770.100,,,2019-06-21 17:25:29,2019-06-21 17:25:31,2.241s,PASSED
runWithCucumberRunner(greenCleaningForm.Runner_GC_DownloadFiles_CleaningProducts),Chrome 75.0.3770.100,,,2019-06-21 17:25:31,2019-06-21 17:33:54,8m - 22.844s,PASSED
Start listener action : sampleAfterTestCase,Chrome 75.0.3770.100,,,2019-06-21 17:33:54,2019-06-21 17:33:55,0.712s,PASSED
,,,,,,,
Test Cases/GreenCleaning/TC_GC_DeleteUploadedFiles_CleaningProducts,Chrome 75.0.3770.100,,,2019-06-21 17:33:55,2019-06-21 17:35:14,1m - 18.541s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 75.0.3770.100,,,2019-06-21 17:33:55,2019-06-21 17:33:57,2.310s,PASSED
runWithCucumberRunner(greenCleaningForm.Runner_GC_DeleteUploadedFiles_CleaningProducts),Chrome 75.0.3770.100,,,2019-06-21 17:33:57,2019-06-21 17:35:13,1m - 15.371s,PASSED
Start listener action : sampleAfterTestCase,Chrome 75.0.3770.100,,,2019-06-21 17:35:13,2019-06-21 17:35:14,0.690s,PASSED
,,,,,,,
Test Cases/GreenCleaning/TC_GC_AutoSaveAsDraft,Chrome 75.0.3770.100,,,2019-06-21 17:35:14,2019-06-21 17:39:36,4m - 22.360s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 75.0.3770.100,,,2019-06-21 17:35:14,2019-06-21 17:35:16,2.201s,PASSED
runWithCucumberRunner(greenCleaningForm.Runner_GC_AutoSaveAsDraft),Chrome 75.0.3770.100,,,2019-06-21 17:35:16,2019-06-21 17:39:35,4m - 19.249s,FAILED
Start listener action : sampleAfterTestCase,Chrome 75.0.3770.100,,,2019-06-21 17:39:35,2019-06-21 17:39:36,0.762s,PASSED
